County Name,County Code,District Name,District Code,Tax Year,Total Parcels,Property Class R1 Parcels,Property Class R3 Parcels,Property Class R4 Parcels,Property Class R5 Parcels,Property Class R6 Parcels,Property Class R7 Parcels,Property Class R9 Parcels,Property Class RA Parcels,Property Class RB Parcels,Property Class RF Parcels,Property Class RI Parcels,Property Class RZ Parcels,Property Class R3 Acres,Property Class R4 Acres,Property Class R5 Acres,Property Class R7 Acres,Property Class R9 Acres,Property Class R1 Assessed Value,Property Class R3 Assessed Value,Property Class R4 Assessed Value,Property Class R5 Assessed Value,Property Class R6 Assessed Value,Property Class R7 Assessed Value,Property Class R9 Assessed Value,Property Class RA Assessed Value,Property Class RB Assessed Value,Property Class RF Assessed Value,Property Class RI Assessed Value,Property Class RZ Assessed Value,Property Class R Parcels,Property Class R Acres,Property Class R Assessed Value,Property Class T1 Parcels,Property Class T3 Parcels,Property Class T4 Parcels,Property Class T3 Acres,Property Class T4 Acres,Property Class T1 Assessed Value,Property Class T3 Assessed Value,Property Class T4 Assessed Value,Property Class T Parcels,Property Class T Acres,Property Class T Assessed Value,Property Class H1 Parcels,Property Class H3 Parcels,Property Class H3 Acres,Property Class H1 Assessed Value,Property Class H3 Assessed Value,Property Class H Parcels,Property Class H Acres,Property Class H Assessed Value,Property Class A1 Parcels,Property Class A3 Parcels,Property Class A4 Parcels,Property Class A5 Parcels,Property Class A6 Parcels,Property Class A7 Parcels,Property Class A9 Parcels,Property Class AA Parcels,Property Class AB Parcels,Property Class AF Parcels,Property Class AI Parcels,Property Class AZ Parcels,Property Class A3 Acres,Property Class A4 Acres,Property Class A5 Acres,Property Class A7 Acres,Property Class A9 Acres,Property Class A1 Assessed Value,Property Class A3 Assessed Value,Property Class A4 Assessed Value,Property Class A5 Assessed Value,Property Class A6 Assessed Value,Property Class A7 Assessed Value,Property Class A9 Assessed Value,Property Class AA Assessed Value,Property Class AB Assessed Value,Property Class AF Assessed Value,Property Class AI Assessed Value,Property Class AZ Assessed Value,Property Class A Parcels,Property Class A Acres,Property Class A Assessed Value,Property Class P3 Parcels,Property Class P4 Parcels,Property Class P5 Parcels,Property Class P6 Parcels,Property Class P7 Parcels,Property Class P9 Parcels,Property Class P3 Acres,Property Class P4 Acres,Property Class P5 Acres,Property Class P7 Acres,Property Class P9 Acres,Property Class P3 Assessed Value,Property Class P4 Assessed Value,Property Class P5 Assessed Value,Property Class P6 Assessed Value,Property Class P7 Assessed Value,Property Class P9 Assessed Value,Property Class P Parcels,Property Class P Acres,Property Class P Assessed Value,Property Class Q4 Parcels,Property Class Q4 Parcels,Property Class Q4 Acres,Property Class Q5 Acres,Property Class Q4 Assessed Value,Property Class Q5 Assessed Value,Property Class Q Parcels,Property Class Q Acres,Property Class Q Assessed Value,Property Class V3 Parcels,Property Class V4 Parcels,Property Class V5 Parcels,Property Class V6 Parcels,Property Class V3 Acres,Property Class V4 Acres,Property Class V5 Acres,Property Class V3 Assessed Value,Property Class V4 Assessed Value,Property Class V5 Assessed Value,Property Class V6 Assessed Value,Property Class V Parcels,Property Class V Acres,Property Class V Assessed Value,Property Class B1 Parcels,Property Class B3 Parcels,Property Class B4 Parcels,Property Class B5 Parcels,Property Class B6 Parcels,Property Class B3 Acres,Property Class B4 Acres,Property Class B5 Acres,Property Class B1 Assessed Value,Property Class B3 Assessed Value,Property Class B4 Assessed Value,Property Class B5 Assessed Value,Property Class B6 Assessed Value,Property Class B Parcels,Property Class B Acres,Property Class B Assessed Value,Property Class J3 Parcels,Property Class J4 Parcels,Property Class J5 Parcels,Property Class J9 Parcels,Property Class J3 Acres,Property Class J4 Acres,Property Class J5 Acres,Property Class J9 Acres,Property Class J3 Assessed Value,Property Class J4 Assessed Value,Property Class J5 Assessed Value,Property Class J9 Assessed Value,Property Class J Parcels,Property Class J Acres,Property Class J Assessed Value,Property Class F3 Parcels,Property Class F4 Parcels,Property Class F5 Parcels,Property Class F9 Parcels,Property Class F3 Acres,Property Class F4 Acres,Property Class F5 Acres,Property Class F9 Acres,Property Class F3 Assessed Value,Property Class F4 Assessed Value,Property Class F5 Assessed Value,Property Class F9 Assessed Value,Property Class F Parcels,Property Class F Acres,Property Class F Assessed Value,Property Class W3 Parcels,Property Class W4 Parcels,Property Class W5 Parcels,Property Class W3 Acres,Property Class W4 Acres,Property Class W5 Acres,Property Class W3 Assessed Value,Property Class W4 Assessed Value,Property Class W5 Assessed Value,Property Class W Parcels,Property Class W Acres,Property Class W Assessed Value,Property Class C1 Parcels,Property Class C3 Parcels,Property Class C4 Parcels,Property Class C5 Parcels,Property Class C7 Parcels,Property Class C9 Parcels,Property Class CA Parcels,Property Class CB Parcels,Property Class CF Parcels,Property Class CI Parcels,Property Class CP Parcels,Property Class CZ Parcels,Property Class C3 Acres,Property Class C4 Acres,Property Class C5 Acres,Property Class C7 Acres,Property Class C9 Acres,Property Class C1 Assessed Value,Property Class C3 Assessed Value,Property Class C4 Assessed Value,Property Class C5 Assessed Value,Property Class C7 Assessed Value,Property Class C9 Assessed Value,Property Class CA Assessed Value,Property Class CB Assessed Value,Property Class CF Assessed Value,Property Class CI Assessed Value,Property Class CP Assessed Value,Property Class CZ Assessed Value,Property Class C Parcels,Property Class C Acres,Property Class C Assessed Value,Property Class I1 Parcels,Property Class I3 Parcels,Property Class I4 Parcels,Property Class I5 Parcels,Property Class I7 Parcels,Property Class I9 Parcels,Property Class IA Parcels,Property Class IB Parcels,Property Class IF Parcels,Property Class II Parcels,Property Class IP Parcels,Property Class IZ Parcels,Property Class I3 Acres,Property Class I4 Acres,Property Class I5 Acres,Property Class I7 Acres,Property Class I9 Acres,Property Class I1 Assessed Value,Property Class I3 Assessed Value,Property Class I4 Assessed Value,Property Class I5 Assessed Value,Property Class I7 Assessed Value,Property Class I9 Assessed Value,Property Class IA Assessed Value,Property Class IB Assessed Value,Property Class IF Assessed Value,Property Class II Assessed Value,Property Class IP Assessed Value,Property Class IZ Assessed Value,Property Class I Parcels,Property Class I Acres,Property Class I Assessed Value,Property Class U1 Parcels,Property Class U2 Parcels,Property Class U3 Parcels,Property Class U4 Parcels,Property Class U5 Parcels,Property Class U7 Parcels,Property Class U9 Parcels,Property Class UA Parcels,Property Class UB Parcels,Property Class UF Parcels,Property Class UZ Parcels,Property Class U2 Acres,Property Class U3 Acres,Property Class U4 Acres,Property Class U5 Acres,Property Class U7 Acres,Property Class U9 Acres,Property Class U1 Assessed Value,Property Class U2 Assessed Value,Property Class U3 Assessed Value,Property Class U4 Assessed Value,Property Class U5 Assessed Value,Property Class U7 Assessed Value,Property Class U9 Assessed Value,Property Class UA Assessed Value,Property Class UB Assessed Value,Property Class UF Assessed Value,Property Class UZ Assessed Value,Property Class U Parcels,Property Class U Acres,Property Class U Assessed Value,Property Class mv Parcels,Property Class mv Assessed Value,Property Class mh Parcels,Property Class mh Assessed Value,Property Class tm Parcels,Property Class tm Acres,Property Class tm Assessed Value,Property Class he Parcels,Property Class he Assessed Value,Property Class E0 Parcels,Property Class E1 Parcels,Property Class E2 Parcels,Property Class E3 Parcels,Property Class E4 Parcels,Property Class E5 Parcels,Property Class E6 Parcels,Property Class E7 Parcels,Property Class E8 Parcels,Property Class E9 Parcels,Property Class E0 Assessed Value,Property Class E1 Assessed Value,Property Class E2 Assessed Value,Property Class E3 Assessed Value,Property Class E4 Assessed Value,Property Class E5 Assessed Value,Property Class E6 Assessed Value,Property Class E7 Assessed Value,Property Class E8 Assessed Value,Property Class E9 Assessed Value,State Exemption S1 Parcels,State Exemption S2 Parcels,State Exemption S3 Parcels,State Exemption S4 Parcels,State Exemption S5 Parcels,State Exemption S6 Parcels,State Exemption S7 Parcels,State Exemption S8 Parcels,State Exemption S9 Parcels,State Exemption SA Parcels,State Exemption SB Parcels,State Exemption SC Parcels,State Exemption SD Parcels,State Exemption SE Parcels,State Exemption SF Parcels,State Exemption SG Parcels,State Exemption SH Parcels,State Exemption SJ Parcels,State Exemption SP Parcels,State Exemption SS Parcels,State Exemption ST Parcels,State Exemption SV Parcels,State Exemption SW Parcels,State Exemption SX Parcels,State Exemption SN Parcels,Local Exemption L1 Parcels,Local Exemption L2 Parcels,Local Exemption L3 Parcels,Local Exemption L4 Parcels,Local Exemption L5 Parcels,Local Exemption L6 Parcels,Local Exemption L7 Parcels,Local Exemption L8 Parcels,Local Exemption L9 Parcels,State Exemption S1 Assessed Value-M&O,State Exemption S2 Assessed Value-M&O,State Exemption S3 Assessed Value-M&O,State Exemption S4 Assessed Value-M&O,State Exemption S5 Assessed Value-M&O,State Exemption S6 Assessed Value-M&O,State Exemption S7 Assessed Value-M&O,State Exemption S8 Assessed Value-M&O,State Exemption S9 Assessed Value-M&O,State Exemption SA Assessed Value-M&O,State Exemption SB Assessed Value-M&O,State Exemption SC Assessed Value-M&O,State Exemption SD Assessed Value-M&O,State Exemption SE Assessed Value-M&O,State Exemption SF Assessed Value-M&O,State Exemption SG Assessed Value-M&O,State Exemption SH Assessed Value-M&O,State Exemption SJ Assessed Value-M&O,State Exemption SP Assessed Value-M&O,State Exemption SS Assessed Value-M&O,State Exemption ST Assessed Value-M&O,State Exemption SV Assessed Value-M&O,State Exemption SW Assessed Value-M&O,State Exemption SX Assessed Value-M&O,State Exemption SN Assessed Value-M&O,Local Exemption L1 Assessed Value-M&O,Local Exemption L2 Assessed Value-M&O,Local Exemption L3 Assessed Value-M&O,Local Exemption L4 Assessed Value-M&O,Local Exemption L5 Assessed Value-M&O,Local Exemption L6 Assessed Value-M&O,Local Exemption L7 Assessed Value-M&O,Local Exemption L8 Assessed Value-M&O,Local Exemption L9 Assessed Value-M&O,State Exemption S1 Assessed Value-Bond,State Exemption S2 Assessed Value-Bond,State Exemption S3 Assessed Value-Bond,State Exemption S4 Assessed Value-Bond,State Exemption S5 Assessed Value-Bond,State Exemption S6 Assessed Value-Bond,State Exemption S7 Assessed Value-Bond,State Exemption S8 Assessed Value-Bond,State Exemption S9 Assessed Value-Bond,State Exemption SA Assessed Value-Bond,State Exemption SB Assessed Value-Bond,State Exemption SC Assessed Value-Bond,State Exemption SD Assessed Value-Bond,State Exemption SE Assessed Value-Bond,State Exemption SF Assessed Value-Bond,State Exemption SG Assessed Value-Bond,State Exemption SH Assessed Value-Bond,State Exemption SJ Assessed Value-Bond,State Exemption SP Assessed Value-Bond,State Exemption SS Assessed Value-Bond,State Exemption ST Assessed Value-Bond,State Exemption SV Assessed Value-Bond,State Exemption SW Assessed Value-Bond,State Exemption SX Assessed Value-Bond,State Exemption SN Assessed Value-Bond,Local Exemption L1 Assessed Value-Bond,Local Exemption L2 Assessed Value-Bond,Local Exemption L3 Assessed Value-Bond,Local Exemption L4 Assessed Value-Bond,Local Exemption L5 Assessed Value-Bond,Local Exemption L6 Assessed Value-Bond,Local Exemption L7 Assessed Value-Bond,Local Exemption L8 Assessed Value-Bond,Local Exemption L9 Assessed Value-Bond,Summary Exempt Parcels,Summary Exempt Assessed Value-M&O,Summary Exempt Assessed Value-Bond,Total Assessed Value-M&O,Total Assessed Value-Bond,Millage Rate-M&O,Millage Rate-Bond,Total Tax-M&O,Total Tax-Bond
APPLING,1,APPLING COUNTY,0,2024,12426,18961,3293,5492,33,121,0,0,18,246,0,0,0,3297.35,26078.13,1217.75,0,0,201563441,12317121,24042717,640400,223158,0,0,816876,1770920,0,0,0,28164,30593.23,241374633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1419,12,448,1639,2850,0,22,0,0,10,0,0,21.66,4433.3,163527.24,0,2,37106142,34980,2965622,36551551,10361366,0,3686,0,0,99624,0,0,6400,167984.2,87122971,8,193,727,1132,0,0,210.47,4995.57,93007.39,0,0,82400,2178840,21243124,9828144,0,0,2060,98213.43,33332508,0,0,0,0,0,0,0,0,0,0,64,69,146,0,1256.68,5842.33,0,899840,3257240,3882017,279,7099.01,8039097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1055.01,0,0,0,416800,0,3,1055.01,416800,0,0,3,0,0,0,1055.01,0,0,0,416850,0,3,1055.01,416850,0,0,0,0,0,0,0,0,0,0,0,0,1696,450,129,14,0,2,6,2,496,272,9,1,563,604.92,1015.91,0,4.13,52727909,10719302,2507934,586040,0,133240,140320,3519,27051639,15621014,5142803,7273,3077,2187.96,114640993,163,7,5,4,0,0,0,0,13,12,11,0,63.66,52.31,189.96,0,0,17333256,195624,186720,542200,0,0,0,0,17929889,1619878,10324834,0,215,305.93,48132401,1,25,0,0,2,0,0,0,0,0,0,0,0,0,113.79,0,0,0,791953533,0,0,2935,0,0,0,0,0,0,28,113.79,791956468,8403,9263490,1765,11772823,215,23224.94,17989117,7,51597,3,291,377,27,30,8,43,0,0,63,19726,28422440,9720161,1310081,38383,107595,10677400,0,0,3737861,2894,0,0,816,73,0,0,0,0,928,0,12,0,0,19,0,0,3,103,0,0,133,0,0,0,2889,0,0,812,0,0,0,0,12,5785322,0,0,3258829,3944934,0,0,0,0,6754066,0,24000,0,0,15454352,0,0,144278,183176,0,0,1949753,0,0,0,22182649,0,0,4712791,0,0,0,0,96000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8694,64490150,0,1299602748,1364092898,,,,
APPLING,1,STATE,1,2024,12426,18961,3293,5492,33,121,0,0,18,246,0,0,0,3297.35,26078.13,1217.75,0,0,201563441,12317121,24042717,640400,223158,0,0,816876,1770920,0,0,0,28164,30593.23,241374633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1419,12,448,1639,2850,0,22,0,0,10,0,0,21.66,4433.3,163527.24,0,2,37106142,34980,2965622,36551551,10361366,0,3686,0,0,99624,0,0,6400,167984.2,87122971,8,193,727,1132,0,0,210.47,4995.57,93007.39,0,0,82400,2178840,21243124,9828144,0,0,2060,98213.43,33332508,0,0,0,0,0,0,0,0,0,0,64,69,146,0,1256.68,5842.33,0,899840,3257240,3882017,279,7099.01,8039097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1055.01,0,0,0,416800,0,3,1055.01,416800,0,0,3,0,0,0,1055.01,0,0,0,416850,0,3,1055.01,416850,0,0,0,0,0,0,0,0,0,0,0,0,1696,450,129,14,0,2,6,2,496,272,9,1,563,604.92,1015.91,0,4.13,52727909,10719302,2507934,586040,0,133240,140320,3519,27051639,15621014,5142803,7273,3077,2187.96,114640993,163,7,5,4,0,0,0,0,13,12,11,0,63.66,52.31,189.96,0,0,17333256,195624,186720,542200,0,0,0,0,17929889,1619878,10324834,0,215,305.93,48132401,1,25,0,0,2,0,0,0,0,0,0,0,0,0,113.79,0,0,0,791953533,0,0,2935,0,0,0,0,0,0,28,113.79,791956468,8403,9263490,1765,11772823,215,23224.94,17989117,7,51597,3,291,377,27,30,8,43,0,0,63,19726,28422440,9720161,1310081,38383,107595,10677400,0,0,3737861,2894,0,0,816,73,0,0,0,0,928,0,12,0,0,19,0,0,3,103,0,0,133,0,0,284,0,0,0,0,0,0,0,0,0,5785322,0,0,17217907,3944934,0,0,0,0,6754066,0,444187,0,0,15454352,0,0,144278,170280,0,0,1949753,0,0,17251309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5265,69116388,0,1294976510,1364092898,0,0,0,0
APPLING,1,SCHOOL,2,2024,12426,18961,3293,5492,33,121,0,0,18,246,0,0,0,3297.35,26078.13,1217.75,0,0,201563441,12317121,24042717,640400,223158,0,0,816876,1770920,0,0,0,28164,30593.23,241374633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1419,12,448,1639,2850,0,22,0,0,10,0,0,21.66,4433.3,163527.24,0,2,37106142,34980,2965622,36551551,10361366,0,3686,0,0,99624,0,0,6400,167984.2,87122971,8,193,727,1132,0,0,210.47,4995.57,93007.39,0,0,82400,2178840,21243124,9828144,0,0,2060,98213.43,33332508,0,0,0,0,0,0,0,0,0,0,64,69,146,0,1256.68,5842.33,0,899840,3257240,3882017,279,7099.01,8039097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1055.01,0,0,0,416800,0,3,1055.01,416800,0,0,3,0,0,0,1055.01,0,0,0,416850,0,3,1055.01,416850,0,0,0,0,0,0,0,0,0,0,0,0,1696,450,129,14,0,2,6,2,496,272,9,1,563,604.92,1015.91,0,4.13,52727909,10719302,2507934,586040,0,133240,140320,3519,27051639,15621014,5142803,7273,3077,2187.96,114640993,163,7,5,4,0,0,0,0,13,12,11,0,63.66,52.31,189.96,0,0,17333256,195624,186720,542200,0,0,0,0,17929889,1619878,10324834,0,215,305.93,48132401,1,25,0,0,2,0,0,0,0,0,0,0,0,0,113.79,0,0,0,791953533,0,0,2935,0,0,0,0,0,0,28,113.79,791956468,8403,9263490,1765,11772823,215,23224.94,17989117,7,51597,3,291,377,27,30,8,43,0,0,63,19726,28422440,9720161,1310081,38383,107595,10677400,0,0,3737861,2894,0,0,816,73,0,0,0,0,928,0,12,0,0,19,0,0,3,103,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,5785322,0,0,7971620,3944934,0,0,0,0,6754066,0,24000,0,0,15454352,0,0,144278,183176,0,0,1949753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4981,42211501,0,1321881397,1364092898,12.203,0,16130918.69,0
APPLING,1,COUNTY INCORPORATED,3,2024,2845,4307,1899,388,4,18,0,0,17,36,0,0,0,1301.93,1119.96,141.7,0,0,54566935,5516716,1651892,163160,41052,0,0,776876,249340,0,0,0,6669,2563.59,62965971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,10,18,27,0,0,0,0,0,0,0,0,83.46,1166.84,0,0,631472,0,106760,281080,54079,0,0,0,0,0,0,0,79,1250.3,1073391,0,5,9,7,0,0,0,81.25,1291.74,0,0,0,38160,309760,19953,0,0,21,1372.99,367873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1315,399,58,3,0,2,6,0,314,203,4,0,464.59,187.33,116.82,0,4.13,41393824,9827538,1512708,125880,0,133240,140320,0,9221699,10184679,1970752,0,2304,772.87,74510640,128,7,5,2,0,0,0,0,10,10,9,0,63.66,52.31,106.56,0,0,13091277,195624,186720,259800,0,0,0,0,5402484,301390,8687495,0,171,222.53,28124790,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442377515,0,0,0,0,0,0,0,0,0,12,0,442377515,1107,1366280,122,406768,0,0,0,0,0,3,194,170,15,7,8,23,0,0,11,19726,21855432,5873062,234573,5660,107595,9886743,0,0,2104563,627,0,0,199,24,0,0,0,0,14,0,1,0,0,13,0,0,0,44,0,0,0,0,0,0,627,0,0,199,0,0,0,0,1,1254000,0,0,796000,1457795,0,0,0,0,91969,0,2000,0,0,10647830,0,0,0,77184,0,0,0,0,0,0,4722761,0,0,1134145,0,0,0,0,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1749,20191684,0,591001544,611193228,11.885,0,7024053.35,0
APPLING,1,BAXLEY,5,2024,2487,3670,1769,202,4,18,0,0,17,14,0,0,0,1134.87,483.6,141.7,0,0,49014463,5322527,1069541,163160,41052,0,0,776876,101187,0,0,0,5694,1760.17,56488806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,6,4,3,0,0,0,0,0,0,0,0,42.31,260.21,0,0,286762,0,79720,44360,3560,0,0,0,0,0,0,0,26,302.52,414402,0,1,0,1,0,0,0,17,0,0,0,0,9120,0,75,0,0,2,17,9195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1277,390,55,3,0,2,6,0,284,194,3,0,452.91,181.43,116.82,0,4.13,40717082,9661414,1492348,125880,0,133240,140320,0,8504557,9878889,1763508,0,2214,755.29,72417238,126,7,5,1,0,0,0,0,10,10,9,0,63.66,52.31,27.35,0,0,7054705,195624,186720,109400,0,0,0,0,5402484,301390,8687495,0,168,143.32,21937818,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442377515,0,0,0,0,0,0,0,0,0,12,0,442377515,1107,1366280,122,406768,0,0,0,0,0,3,170,130,14,1,8,23,0,0,11,19726,21267775,5389631,234033,2240,107595,9886743,0,0,2104563,0,0,0,0,20,0,0,0,0,1,0,0,0,0,12,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1266719,0,0,0,0,2299,0,0,0,0,10440586,0,0,0,63809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,11773413,0,583644609,595418022,4.835,0,2821921.68,0
APPLING,1,SURRENCY,10,2024,194,228,129,49,0,0,0,0,0,22,0,0,0,166.27,188.6,0,0,0,2501572,192109,143960,0,0,0,0,0,148153,0,0,0,428,354.87,2985794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,3,2,0,0,0,0,0,0,0,0,41.15,77.91,0,0,102630,0,27040,19000,13238,0,0,0,0,0,0,0,14,119.06,161908,0,2,4,2,0,0,0,33.46,355.81,0,0,0,11040,82400,7158,0,0,8,389.27,100598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,0,0,0,0,0,21,6,1,0,3.92,0,0,0,0,208590,84924,0,0,0,0,0,0,581642,169017,207244,0,42,3.92,1251417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,18,1,2,0,0,0,0,0,0,350457,314364,540,3320,0,0,0,0,0,47,0,0,14,3,0,0,0,0,6,0,1,0,0,1,0,0,0,7,0,0,0,0,0,6,47,0,0,14,0,0,0,0,1,94000,0,0,56000,142358,0,0,0,0,25150,0,2000,0,0,207244,0,0,0,13375,0,0,0,0,0,0,346402,0,0,70801,0,0,0,0,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,965330,0,3534387,4499717,0,0,0,0
APPLING,1,COUNTY UNINCORPORATED,15,2024,9581,14654,1394,5104,29,103,0,0,1,210,0,0,0,1995.42,24958.17,1076.05,0,0,146996506,6800405,22390825,477240,182106,0,0,40000,1521580,0,0,0,21495,28029.64,178408662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1395,12,438,1621,2823,0,22,0,0,10,0,0,21.66,4349.84,162360.4,0,2,36474670,34980,2858862,36270471,10307287,0,3686,0,0,99624,0,0,6321,166733.9,86049580,8,188,718,1125,0,0,210.47,4914.32,91715.65,0,0,82400,2140680,20933364,9808191,0,0,2039,96840.44,32964635,0,0,0,0,0,0,0,0,0,0,64,69,146,0,1256.68,5842.33,0,899840,3257240,3882017,279,7099.01,8039097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1055.01,0,0,0,416800,0,3,1055.01,416800,0,0,3,0,0,0,1055.01,0,0,0,416850,0,3,1055.01,416850,0,0,0,0,0,0,0,0,0,0,0,0,381,51,71,11,0,0,0,2,182,69,5,1,98.41,417.59,899.09,0,0,11334085,891764,995226,460160,0,0,0,3519,17829940,5436335,3172051,7273,773,1415.09,40130353,35,0,0,2,0,0,0,0,3,2,2,0,0,0,83.4,0,0,4241979,0,0,282400,0,0,0,0,12527405,1318488,1637339,0,44,83.4,20007611,0,14,0,0,2,0,0,0,0,0,0,0,0,0,113.79,0,0,0,349576018,0,0,2935,0,0,0,0,0,0,16,113.79,349578953,7296,7897210,1643,11366055,215,23224.94,17989117,7,51597,0,97,207,12,23,0,20,0,0,52,0,6567008,3847099,1075508,32723,0,790657,0,0,1633298,2267,0,0,617,49,0,0,0,0,914,0,11,0,0,6,0,0,3,59,0,0,133,0,0,0,2262,0,0,613,0,0,0,0,11,4531322,0,0,2462829,2487139,0,0,0,0,6662097,0,22000,0,0,4806522,0,0,144278,105992,0,0,1949753,0,0,0,17459888,0,0,3578646,0,0,0,0,88000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6945,44298466,0,708601204,752899670,11.885,0,8421725.31,0
APPLING,1,GRAHAM,17,2024,164,409,1,137,0,0,0,0,0,0,0,0,0,0.79,447.76,0,0,0,3050900,2080,438391,0,0,0,0,0,0,0,0,0,547,448.55,3491371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,11,22,0,0,0,0,0,0,0,0,0,828.72,0,0,242080,0,0,217720,37281,0,0,0,0,0,0,0,39,828.72,497081,0,2,5,4,0,0,0,30.79,935.93,0,0,0,18000,227360,12720,0,0,11,966.72,258080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,5,3,0,0,0,0,0,9,3,0,0,7.76,5.9,0,0,0,468152,81200,20360,0,0,0,0,0,135500,136773,0,0,48,13.66,841985,2,0,0,1,0,0,0,0,0,0,0,0,0,0,79.21,0,0,6036572,0,0,150400,0,0,0,0,0,0,0,0,3,79.21,6186972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,22,0,4,0,0,0,0,0,0,237200,169067,0,100,0,0,0,0,0,48,0,0,17,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,48,0,0,17,0,0,0,0,0,96000,0,0,68000,48718,0,0,0,0,64520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371622,0,0,102000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,750860,0,10524629,11275489,0,0,0,0
